framework,precision,compilation_mode,attention_backend,kv_heads,seq_len,vocab_size,depth,width,num_heads,mlp_ratio,dropout,attention_variant,steps,batch_size,num_threads,inter_op_threads,pin_threads,loss_last,durations,sysinfo,mean_step_time,p95_step_time,compiled
torch,fp32,eager,manual,1,128,257,2,256,4,4.0,0.0,full,10,4,2,,False,3.5223419666290283,"[0.0705404281616211, 0.03714919090270996, 0.03585624694824219, 0.035814523696899414, 0.03613901138305664, 0.03595423698425293, 0.03554987907409668, 0.03496551513671875, 0.03629112243652344, 0.03565502166748047]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.0393915176391601,0.055514371395111,False
torch,fp32,eager,manual,1,128,257,2,256,4,4.0,0.0,full,10,4,2,,True,3.4748127460479736,"[0.061812400817871094, 0.060645103454589844, 0.06146359443664551, 0.061012983322143555, 0.06235694885253906, 0.05951666831970215, 0.05941033363342285, 0.06157183647155762, 0.062209129333496094, 0.06116485595703125]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.0611163854598999,0.0622904300689697,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,1,1,,False,0.7980918884277344,"[0.30939555168151855, 0.27338552474975586, 0.2640204429626465, 0.2672731876373291, 0.27472949028015137, 0.2767815589904785, 0.2624471187591553, 0.26229286193847656, 0.2678964138031006, 0.2692098617553711]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.2727432012557983,0.2947192549705505,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,1,1,,True,0.7980918884277344,"[0.2871880531311035, 0.2582693099975586, 0.2579922676086426, 0.25705528259277344, 0.230787992477417, 0.2586238384246826, 0.2545926570892334, 0.2357778549194336, 0.2322227954864502, 0.25773143768310547]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.25302414894104,0.2743341565132141,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,1,2,,False,0.7980919480323792,"[0.2582583427429199, 0.23827624320983887, 0.23915576934814453, 0.22162985801696777, 0.23914885520935059, 0.23821592330932617, 0.23866963386535645, 0.2404639720916748, 0.24131512641906738, 0.23752951622009277]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.2392663240432739,0.2506338953971863,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,1,2,,True,0.7980919480323792,"[0.25825047492980957, 0.2370908260345459, 0.238616943359375, 0.23939180374145508, 0.23831534385681152, 0.22314763069152832, 0.22562718391418457, 0.24164581298828125, 0.2231447696685791, 0.22315502166748047]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.234838581085205,0.2507783770561218,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,2,1,,False,2.078474998474121,"[0.46962594985961914, 0.42626404762268066, 0.4428689479827881, 0.4365956783294678, 0.4713590145111084, 0.46843814849853516, 0.43912625312805176, 0.4689347743988037, 0.43353748321533203, 0.4500715732574463]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.4506821870803833,0.4705791354179382,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,2,1,,True,2.078474998474121,"[0.4841010570526123, 0.451784610748291, 0.45543789863586426, 0.45972442626953125, 0.46817851066589355, 0.4693276882171631, 0.42041826248168945, 0.43523454666137695, 0.46125030517578125, 0.4697551727294922]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.4575212478637695,0.4776454091072082,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,2,2,,False,2.078474998474121,"[0.43577075004577637, 0.4244353771209717, 0.3988933563232422, 0.40752363204956055, 0.42960238456726074, 0.41547083854675293, 0.41767287254333496, 0.4233412742614746, 0.42511606216430664, 0.42908167839050293]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.4206908226013183,0.4329949855804443,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,2,2,,True,2.078474998474121,"[0.4252157211303711, 0.43625330924987793, 0.4123363494873047, 0.4162437915802002, 0.4189939498901367, 0.417203426361084, 0.4056546688079834, 0.42635011672973633, 0.4289882183074951, 0.4250309467315674]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.4212270498275757,0.4329840183258056,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,4,1,,False,1.3314820528030396,"[0.9207119941711426, 0.8655860424041748, 0.8432512283325195, 0.8790085315704346, 0.8470940589904785, 0.8990428447723389, 0.8441522121429443, 0.8721542358398438, 0.8916823863983154, 0.8499648571014404]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.8712648391723633,0.9109608769416808,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,4,1,,True,1.3314820528030396,"[0.8843977451324463, 0.8801662921905518, 0.8509347438812256, 0.9068150520324707, 0.8646688461303711, 0.8427996635437012, 0.9177014827728271, 0.8788919448852539, 0.8435115814208984, 0.8737003803253174]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.8743587732315063,0.9128025889396668,False
torch,fp32,eager,manual,1,256,257,4,512,8,4.0,0.0,local,10,4,2,,False,1.3314820528030396,"[0.7625167369842529, 0.7800805568695068, 0.7754817008972168, 0.7693378925323486, 0.7959203720092773, 0.793494701385498, 0.790996789932251, 0.7896173000335693, 0.7697322368621826, 0.7817785739898682]","{""cpu_count_logical"": 16, ""cpu_count_physical"": 16, ""cpu_freq"": {""current"": 2396.4000000000005, ""min"": 0.0, ""max"": 0.0}, ""cpu_model"": ""AMD EPYC 9654 96-Core Processor"", ""cpu_flags"": ""fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw perfctr_core invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_bf16 clzero xsaveerptr wbnoinvd arat npt lbrv nrip_save tsc_scale vmcb_clean flushbyasid pausefilter pfthreshold v_vmsave_vmload vgif avx512vbmi umip pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq la57 rdpid fsrm flush_l1d arch_capabilities"", ""memory_gb"": 62.79, ""memory_bytes"": 67420610560, ""platform"": {""sysname"": ""Linux"", ""nodename"": ""melodic-viper-of-election"", ""release"": ""5.15.0-161-generic"", ""version"": ""#171-Ubuntu SMP Sat Oct 11 08:17:01 UTC 2025"", ""machine"": ""x86_64""}, ""allocator"": {""ld_preload"": """", ""malloc_conf"": """"}, ""numa_nodes"": 1}",0.7808956861495971,0.7948288202285767,False
